Year,Month,Day,Hour (in GMT),Minute,Second,Depth raw (cm),Temperature (deg C),"Depth (baro-corrected, cm)",Discharge (cfs or ft^3/s)
2001,8,27,17,30,0,116.1,13.69,40.2,11.879
2001,8,27,18,0,0,116.4,14.13,41.1,12.7
2001,8,27,18,30,0,116.1,14.6,40.6,12.239
2001,8,27,19,0,0,115.9,15.14,41,12.607
2001,8,27,19,30,0,115.9,15.75,41.3,12.887
2001,8,27,20,0,0,115.9,16.31,41.3,12.887
2001,8,27,20,30,0,115.7,16.91,41.2,12.793
2001,8,27,21,0,0,115.5,17.53,41.1,12.7
2001,8,27,21,30,0,115.8,18.09,41.5,13.076
2001,8,27,22,0,0,115.5,18.59,41.6,13.172
2001,8,27,22,30,0,115.5,19.07,42,13.558
2001,8,27,23,0,0,115,19.42,42.1,13.655
2001,8,27,23,30,0,114.5,19.75,40.6,12.239
2001,8,28,0,0,0,115.4,19.9,42.1,13.655
2001,8,28,0,30,0,115.4,19.97,41.8,13.364
2001,8,28,1,0,0,114.9,19.99,41.3,12.887
2001,8,28,1,30,0,114.9,19.89,42,13.558
2001,8,28,2,0,0,114.7,19.7,41.7,13.268
2001,8,28,2,30,0,114.6,19.52,41.2,12.793
2001,8,28,3,0,0,115.1,19.33,41.4,12.982
2001,8,28,3,30,0,115.3,19.11,41.6,13.172
2001,8,28,4,0,0,115.1,18.89,40.9,12.514
2001,8,28,4,30,0,115.5,18.61,41.2,12.793
2001,8,28,5,0,0,115.1,18.34,40.8,12.422
2001,8,28,5,30,0,114.9,18.03,40.6,12.239
2001,8,28,6,0,0,114.9,17.75,40.8,12.422
2001,8,28,6,30,0,114.5,17.42,40.4,12.058
2001,8,28,7,0,0,114.5,17.11,40.1,11.79
2001,8,28,7,30,0,114.2,16.83,40.1,11.79
2001,8,28,8,0,0,114.1,16.51,40,11.701
2001,8,28,8,30,0,113.8,16.19,39.7,11.438
2001,8,28,9,0,0,113.9,15.87,40.1,11.79
2001,8,28,9,30,0,113.5,15.58,39.9,11.613
2001,8,28,10,0,0,113.4,15.27,39.7,11.438
2001,8,28,10,30,0,113.2,14.99,39.5,11.265
2001,8,28,11,0,0,112.9,14.68,39.3,11.094
2001,8,28,11,30,0,112.9,14.41,39.4,11.179
2001,8,28,12,0,0,112.7,14.13,39.7,11.438
2001,8,28,12,30,0,112.5,13.87,39.7,11.438
2001,8,28,13,0,0,112.4,13.6,39.5,11.265
2001,8,28,13,30,0,112.6,13.34,39.2,11.009
2001,8,28,14,0,0,112.9,13.1,39.7,11.438
2001,8,28,14,30,0,113,12.92,39.9,11.613
2001,8,28,15,0,0,113.1,12.81,39.9,11.613
2001,8,28,15,30,0,113.3,12.84,39.8,11.526
2001,8,28,16,0,0,113.1,12.92,40,11.701
2001,8,28,16,30,0,113.8,13.22,40.9,12.514
2001,8,28,17,0,0,113.5,13.55,41.2,12.793
2001,8,28,17,30,0,113.7,13.91,41.2,12.793
2001,8,28,18,0,0,113.8,14.33,41.5,13.076
2001,8,28,18,30,0,114.2,14.79,42.2,13.753
2001,8,28,19,0,0,114,15.32,42.6,14.151
2001,8,28,19,30,0,113.7,15.92,42.7,14.251
2001,8,28,20,0,0,113.4,16.59,42.2,13.753
2001,8,28,20,30,0,113.2,17.21,42.6,14.151
2001,8,28,21,0,0,113.4,17.84,42.9,14.453
2001,8,28,21,30,0,113.3,18.39,42.6,14.151
2001,8,28,22,0,0,113.4,18.9,42.8,14.352
2001,8,28,22,30,0,112.7,19.31,42.3,13.852
2001,8,28,23,0,0,112.9,19.6,42.5,14.051
2001,8,28,23,30,0,112.8,19.81,42.3,13.852
2001,8,29,0,0,0,112.6,20.02,42.6,14.151
2001,8,29,0,30,0,112.3,20.08,42.4,13.951
2001,8,29,1,0,0,112.5,20.07,42.8,14.352
2001,8,29,1,30,0,112.3,19.97,42.4,13.951
2001,8,29,2,0,0,112.7,19.75,42.8,14.352
2001,8,29,2,30,0,112.3,19.55,42.6,14.151
2001,8,29,3,0,0,112.5,19.33,42.6,14.151
2001,8,29,3,30,0,112.6,19.09,42.3,13.852
2001,8,29,4,0,0,112.9,18.85,42.5,14.051
2001,8,29,4,30,0,112,18.56,41.3,12.887
2001,8,29,5,0,0,112.1,18.26,41.7,13.268
2001,8,29,5,30,0,111.5,17.96,40.7,12.33
2001,8,29,6,0,0,112,17.62,41.6,13.172
2001,8,29,6,30,0,111.8,17.29,41.2,12.793
2001,8,29,7,0,0,111.8,16.94,41.2,12.793
2001,8,29,7,30,0,111.7,16.61,41.4,12.982
2001,8,29,8,0,0,111.4,16.27,41.2,12.793
2001,8,29,8,30,0,110.8,15.91,40.6,12.239
2001,8,29,9,0,0,110.5,15.59,40.5,12.148
2001,8,29,9,30,0,110.2,15.23,40.5,12.148
2001,8,29,10,0,0,109.9,14.89,40.2,11.879
2001,8,29,10,30,0,110,14.56,40.4,12.058
2001,8,29,11,0,0,109.5,14.22,40.1,11.79
2001,8,29,11,30,0,109.7,13.91,39.8,11.526
2001,8,29,12,0,0,109.7,13.59,40,11.701
2001,8,29,12,30,0,109.3,13.25,40.2,11.879
2001,8,29,13,0,0,109.6,12.95,40.3,11.968
2001,8,29,13,30,0,109.5,12.66,40,11.701
2001,8,29,14,0,0,109.7,12.37,40.3,11.968
2001,8,29,14,30,0,110,12.13,40.3,11.968
2001,8,29,15,0,0,110.1,11.97,40.5,12.148
2001,8,29,15,30,0,110.2,11.95,40.3,11.968
2001,8,29,16,0,0,110.2,12.07,40.7,12.33
2001,8,29,16,30,0,110.3,12.29,40.7,12.33
2001,8,29,17,0,0,110.9,12.56,41.5,13.076
2001,8,29,17,30,0,110.5,12.89,41.3,12.887
2001,8,29,18,0,0,110.9,13.24,41.6,13.172
2001,8,29,18,30,0,111.1,13.65,42.1,13.655
2001,8,29,19,0,0,111.1,14.13,42,13.558
2001,8,29,19,30,0,111,14.66,42.3,13.852
2001,8,29,20,0,0,110.7,15.23,42.2,13.753
2001,8,29,20,30,0,111.2,15.8,42.3,13.852
2001,8,29,21,0,0,110.7,16.4,42.5,14.051
2001,8,29,21,30,0,110.8,17.02,42.7,14.251
2001,8,29,22,0,0,110.5,17.51,42.2,13.753
2001,8,29,22,30,0,110.7,17.95,42.8,14.352
2001,8,29,23,0,0,110.9,18.33,43,14.555
2001,8,29,23,30,0,110.5,18.61,42.5,14.051
2001,8,30,0,0,0,110.7,18.82,42.8,14.352
2001,8,30,0,30,0,110.5,18.91,42.4,13.951
2001,8,30,1,0,0,110.7,18.88,42.7,14.251
2001,8,30,1,30,0,110.5,18.82,42.3,13.852
2001,8,30,2,0,0,110.4,18.65,42.2,13.753
2001,8,30,2,30,0,110.8,18.49,42.2,13.753
2001,8,30,3,0,0,110.9,18.27,42.1,13.655
2001,8,30,3,30,0,110.9,18.09,41.4,12.982
2001,8,30,4,0,0,111,17.92,41.4,12.982
2001,8,30,4,30,0,110.9,17.68,41.2,12.793
2001,8,30,5,0,0,110.9,17.45,41.1,12.7
2001,8,30,5,30,0,110.8,17.17,40.8,12.422
2001,8,30,6,0,0,110.5,16.9,40.5,12.148
2001,8,30,6,30,0,110.7,16.63,41.1,12.7
2001,8,30,7,0,0,110.1,16.34,40.6,12.239
2001,8,30,7,30,0,110.4,16.04,40.4,12.058
2001,8,30,8,0,0,110.1,15.75,40.1,11.79
2001,8,30,8,30,0,109.8,15.47,40,11.701
2001,8,30,9,0,0,109.5,15.17,39.9,11.613
2001,8,30,9,30,0,109.5,14.93,39.6,11.352
2001,8,30,10,0,0,109.6,14.64,40,11.701
2001,8,30,10,30,0,109.1,14.39,39.6,11.352
2001,8,30,11,0,0,109.2,14.11,40,11.701
2001,8,30,11,30,0,108.9,13.86,39.6,11.352
2001,8,30,12,0,0,108.7,13.61,39.4,11.179
2001,8,30,12,30,0,108.7,13.36,39.3,11.094
2001,8,30,13,0,0,109,13.11,39.7,11.438
2001,8,30,13,30,0,108.9,12.91,39.5,11.265
2001,8,30,14,0,0,108.5,12.67,39.1,10.924
2001,8,30,14,30,0,109.3,12.51,39.6,11.352
2001,8,30,15,0,0,108.9,12.4,39.1,10.924
2001,8,30,15,30,0,108.6,12.45,38.4,10.344
2001,8,30,16,0,0,109.1,12.59,39.2,11.009
2001,8,30,16,30,0,108.9,12.83,39,10.84
2001,8,30,17,0,0,109.3,13.21,39.3,11.094
2001,8,30,17,30,0,109.3,13.6,39.4,11.179
2001,8,30,18,0,0,109.7,14.01,39.6,11.352
2001,8,30,18,30,0,110.1,14.46,40.4,12.058
2001,8,30,19,0,0,110.1,14.95,40.2,11.879
2001,8,30,19,30,0,110.3,15.49,40.6,12.239
2001,8,30,20,0,0,110.2,16.05,40.6,12.239
2001,8,30,20,30,0,110.7,16.64,40.9,12.514
2001,8,30,21,0,0,110.5,17.25,40.9,12.514
2001,8,30,21,30,0,110.7,17.81,41.1,12.7
2001,8,30,22,0,0,110.3,18.31,40.8,12.422
2001,8,30,22,30,0,111,18.7,41.3,12.887
2001,8,30,23,0,0,110.6,18.99,40.9,12.514
2001,8,30,23,30,0,110.4,19.22,40.9,12.514
2001,8,31,0,0,0,110,19.35,40.4,12.058
2001,8,31,0,30,0,110.7,19.42,41.1,12.7
2001,8,31,1,0,0,110.8,19.37,40.4,12.058
2001,8,31,1,30,0,110.3,19.23,40.4,12.058
2001,8,31,2,0,0,110.4,19.04,40.5,12.148
2001,8,31,2,30,0,110,18.85,39.8,11.526
2001,8,31,3,0,0,110.9,18.65,40.3,11.968
2001,8,31,3,30,0,111.1,18.44,40.4,12.058
2001,8,31,4,0,0,111.5,18.21,40.1,11.79
2001,8,31,4,30,0,111.3,17.97,39.6,11.352
2001,8,31,5,0,0,111.4,17.69,40,11.701
2001,8,31,5,30,0,110.9,17.41,39.6,11.352
2001,8,31,6,0,0,110.7,17.09,39.7,11.438
2001,8,31,6,30,0,110.8,16.81,39.6,11.352
2001,8,31,7,0,0,111.3,16.52,40,11.701
2001,8,31,7,30,0,110.8,16.19,39.6,11.352
2001,8,31,8,0,0,110.9,15.9,39.8,11.526
2001,8,31,8,30,0,110.5,15.62,39.5,11.265
2001,8,31,9,0,0,110.1,15.35,39.3,11.094
2001,8,31,9,30,0,109.9,15.09,38.9,10.756
2001,8,31,10,0,0,110.1,14.81,39.2,11.009
2001,8,31,10,30,0,109.5,14.53,38.6,10.508
2001,8,31,11,0,0,108.9,14.09,38.5,10.426
2001,8,31,11,30,0,109.2,14,38.5,10.426
2001,8,31,12,0,0,109.4,13.75,38.8,10.673
2001,8,31,12,30,0,109.2,13.49,38.3,10.263
2001,8,31,13,0,0,109.5,13.26,38.7,10.59
2001,8,31,13,30,0,109.3,13.01,38.2,10.183
2001,8,31,14,0,0,109.5,12.8,38.6,10.508
2001,8,31,14,30,0,109.5,12.62,38.3,10.263
2001,8,31,15,0,0,109.7,12.54,38.3,10.263
2001,8,31,15,30,0,110.1,12.56,38.8,10.673
2001,8,31,16,0,0,109.9,12.72,38.1,10.102
2001,8,31,16,30,0,110.3,12.99,38.5,10.426
2001,8,31,17,0,0,110.7,13.3,39.8,11.526
2001,8,31,17,30,0,110.9,13.68,39.7,11.438
2001,8,31,18,0,0,111.3,14.07,40.1,11.79
2001,8,31,18,30,0,111,14.23,40.1,11.79
2001,8,31,19,0,0,111.2,14.61,40.2,11.879
2001,8,31,19,30,0,111.2,15.04,40.5,12.148
2001,8,31,20,0,0,111.4,15.59,40.8,12.422
2001,8,31,20,30,0,111.7,16.21,40.9,12.514
2001,8,31,21,0,0,111.3,16.87,40.6,12.239
2001,8,31,21,30,0,111.5,17.51,40.9,12.514
2001,8,31,22,0,0,111.9,18.04,40.8,12.422
2001,8,31,22,30,0,112.3,17.96,40.3,11.968
2001,8,31,23,0,0,112.2,18.02,40.6,12.239
2001,8,31,23,30,0,112,18.37,40.7,12.33
2001,9,1,0,0,0,111.6,18.8,41.2,12.793
2001,9,1,0,30,0,111.6,19.01,40.8,12.422
2001,9,1,1,0,0,111.2,19.09,40.3,11.968
2001,9,1,1,30,0,111.4,18.93,40.8,12.422
2001,9,1,2,0,0,111.9,18.67,41,12.607
2001,9,1,2,30,0,112.2,18.39,41.2,12.793
2001,9,1,3,0,0,112,18.18,41,12.607
2001,9,1,3,30,0,112.2,17.93,40.6,12.239
2001,9,1,4,0,0,112.5,17.72,40.6,12.239
2001,9,1,4,30,0,112.7,17.45,40.5,12.148
2001,9,1,5,0,0,112.3,17.19,40.5,12.148
2001,9,1,5,30,0,112.3,16.87,40.3,11.968
2001,9,1,6,0,0,112.3,16.61,40,11.701
2001,9,1,6,30,0,112.1,16.31,39.9,11.613
2001,9,1,7,0,0,112.6,16.01,40.3,11.968
2001,9,1,7,30,0,111.9,15.75,39.5,11.265
2001,9,1,8,0,0,111.5,15.45,39.4,11.179
2001,9,1,8,30,0,111.7,15.15,39.6,11.352
2001,9,1,9,0,0,111.9,14.88,39.9,11.613
2001,9,1,9,30,0,111.7,14.56,39.7,11.438
2001,9,1,10,0,0,111.6,14.29,39.4,11.179
2001,9,1,10,30,0,111.5,14.01,39.1,10.924
2001,9,1,11,0,0,111.3,13.77,39.1,10.924
2001,9,1,11,30,0,111.5,13.48,39.5,11.265
2001,9,1,12,0,0,111.2,13.23,39.1,10.924
2001,9,1,12,30,0,111.2,12.98,39.1,10.924
2001,9,1,13,0,0,111.4,12.75,38.8,10.673
2001,9,1,13,30,0,111.5,12.53,38.7,10.59
2001,9,1,14,0,0,111.7,12.32,39.1,10.924
2001,9,1,14,30,0,111.9,12.12,39.5,11.265
2001,9,1,15,0,0,111.7,12.03,38.9,10.756
2001,9,1,15,30,0,112.1,12.04,39.4,11.179
2001,9,1,16,0,0,112.1,12.16,39.5,11.265
2001,9,1,16,30,0,112.1,12.45,39.5,11.265
2001,9,1,17,0,0,111.9,12.77,40,11.701
2001,9,1,17,30,0,112.3,13.14,40.4,12.058
2001,9,1,18,0,0,112.3,13.53,40.2,11.879
2001,9,1,18,30,0,112.5,13.99,40.7,12.33
2001,9,1,19,0,0,112.2,14.46,40.6,12.239
2001,9,1,19,30,0,112.4,14.93,41.2,12.793
2001,9,1,20,0,0,112.3,15.42,40.8,12.422
2001,9,1,20,30,0,112.5,16,41,12.607
2001,9,1,21,0,0,112.2,16.56,40.6,12.239
2001,9,1,21,30,0,112.3,17.08,40.9,12.514
2001,9,1,22,0,0,112.3,17.52,40.6,12.239
2001,9,1,22,30,0,112.1,17.96,40.4,12.058
2001,9,1,23,0,0,112.3,18.26,40.7,12.33
2001,9,1,23,30,0,112,18.49,40.3,11.968
2001,9,2,0,0,0,111.8,18.65,40.4,12.058
2001,9,2,0,30,0,111.8,18.75,40.6,12.239
2001,9,2,1,0,0,111.5,18.75,40.1,11.79
2001,9,2,1,30,0,111.5,18.62,40.2,11.879
2001,9,2,2,0,0,111.6,18.45,40.2,11.879
2001,9,2,2,30,0,111.5,18.27,39.7,11.438
2001,9,2,3,0,0,112.2,18.09,40,11.701
2001,9,2,3,30,0,112.6,17.89,40.1,11.79
2001,9,2,4,0,0,112.9,17.68,39.3,11.094
2001,9,2,4,30,0,112.8,17.45,39.9,11.613
2001,9,2,5,0,0,112.8,17.22,39.4,11.179
2001,9,2,5,30,0,112.8,16.94,39.4,11.179
2001,9,2,6,0,0,112.6,16.66,39.3,11.094
2001,9,2,6,30,0,112.6,16.39,39.3,11.094
2001,9,2,7,0,0,112.3,16.08,38.9,10.756
2001,9,2,7,30,0,112.3,15.8,38.7,10.59
2001,9,2,8,0,0,112,15.5,38.3,10.263
2001,9,2,8,30,0,112.4,15.19,38.6,10.508
2001,9,2,9,0,0,112.1,14.91,38.3,10.263
2001,9,2,9,30,0,111.7,14.63,38.2,10.183
2001,9,2,10,0,0,111.9,14.34,38.6,10.508
2001,9,2,10,30,0,111.7,14.06,38.3,10.263
2001,9,2,11,0,0,111.9,13.77,38.8,10.673
2001,9,2,11,30,0,111.4,13.53,38.1,10.102
2001,9,2,12,0,0,110.8,13.22,37.7,9.7853
2001,9,2,12,30,0,111.1,13,38.2,10.183
2001,9,2,13,0,0,111.2,12.71,38.1,10.102
2001,9,2,13,30,0,111.2,12.46,37.8,9.8639
2001,9,2,14,0,0,111.4,12.21,38.2,10.183
2001,9,2,14,30,0,111.5,12.04,37.8,9.8639
2001,9,2,15,0,0,111.7,11.92,38.2,10.183
2001,9,2,15,30,0,111.4,11.9,37.8,9.8639
2001,9,2,16,0,0,111.9,12.07,38.4,10.344
2001,9,2,16,30,0,111.4,12.3,37.6,9.7071
2001,9,2,17,0,0,112.1,12.66,38.8,10.673
2001,9,2,17,30,0,112.2,13.06,38.7,10.59
2001,9,2,18,0,0,112.1,13.46,39,10.84
2001,9,2,18,30,0,111.5,13.92,38.1,10.102
2001,9,2,19,0,0,112.1,14.37,39.1,10.924
2001,9,2,19,30,0,112.4,14.87,39.1,10.924
2001,9,2,20,0,0,112.6,15.4,39.9,11.613
2001,9,2,20,30,0,112.7,15.98,39.8,11.526
2001,9,2,21,0,0,112.3,16.49,39.5,11.265
2001,9,2,21,30,0,112.2,17.08,39.7,11.438
2001,9,2,22,0,0,112.1,17.64,39.5,11.265
2001,9,2,22,30,0,112.2,18.13,39.8,11.526
2001,9,2,23,0,0,112.2,18.57,39.7,11.438
2001,9,2,23,30,0,111.9,18.87,39.4,11.179
2001,9,3,0,0,0,111.9,19.12,39.7,11.438
2001,9,3,0,30,0,111.9,19.14,39.8,11.526
2001,9,3,1,0,0,111.4,19.17,39.4,11.179
2001,9,3,1,30,0,111.6,19.09,39.7,11.438
2001,9,3,2,0,0,111.9,18.98,40.1,11.79
2001,9,3,2,30,0,111.7,18.83,39.7,11.438
2001,9,3,3,0,0,111.9,18.72,39.2,11.009
2001,9,3,3,30,0,112.4,18.55,39.8,11.526
2001,9,3,4,0,0,112.1,18.34,38.8,10.673
2001,9,3,4,30,0,112.8,18.13,39.2,11.009
2001,9,3,5,0,0,112.9,17.87,38.8,10.673
2001,9,3,5,30,0,113.1,17.6,39.3,11.094
2001,9,3,6,0,0,113.3,17.32,39.6,11.352
2001,9,3,6,30,0,112.9,17.03,38.8,10.673
2001,9,3,7,0,0,113.1,16.69,38.9,10.756
2001,9,3,7,30,0,112.5,16.39,38.2,10.183
2001,9,3,8,0,0,112.9,16.05,38.4,10.344
2001,9,3,8,30,0,112.7,15.75,38.5,10.426
2001,9,3,9,0,0,112.7,15.44,38.3,10.263
2001,9,3,9,30,0,112.5,15.17,38.3,10.263
2001,9,3,10,0,0,111.7,14.9,37.7,9.7853
2001,9,3,10,30,0,111.9,14.61,38.1,10.102
2001,9,3,11,0,0,111.7,14.35,37.8,9.8639
2001,9,3,11,30,0,111.6,14.09,38,10.022
2001,9,3,12,0,0,111.6,13.8,37.9,9.9429
2001,9,3,12,30,0,111.5,13.56,38,10.022
2001,9,3,13,0,0,111.3,13.31,37.5,9.6294
2001,9,3,13,30,0,111.5,13.06,37.9,9.9429
2001,9,3,14,0,0,111.5,12.85,37.6,9.7071
2001,9,3,14,30,0,112.1,12.65,38,10.022
2001,9,3,15,0,0,112,12.51,38.1,10.102
2001,9,3,15,30,0,111.9,12.49,37.5,9.6294
2001,9,3,16,0,0,111.7,12.63,37.4,9.552
2001,9,3,16,30,0,111.8,12.86,37.6,9.7071
2001,9,3,17,0,0,112.2,13.01,37.8,9.8639
2001,9,3,17,30,0,112.1,13.27,38.3,10.263
2001,9,3,18,0,0,112.3,13.49,38.1,10.102
2001,9,3,18,30,0,112.3,13.54,38.6,10.508
2001,9,3,19,0,0,112.1,13.81,38.4,10.344
2001,9,3,19,30,0,111.9,13.94,38.9,10.756
2001,9,3,20,0,0,111.5,13.94,38.9,10.756
2001,9,3,20,30,0,111.7,13.95,39,10.84
2001,9,3,21,0,0,111.8,13.88,39,10.84
2001,9,3,21,30,0,112.2,13.83,38.8,10.673
2001,9,3,22,0,0,112.8,13.87,39.6,11.352
2001,9,3,22,30,0,112.7,13.9,39.8,11.526
2001,9,3,23,0,0,115.4,13.96,41.3,12.887
2001,9,3,23,30,0,116.2,14.03,42.2,13.753
2001,9,4,0,0,0,115.3,14.05,41.7,13.268
2001,9,4,0,30,0,113.6,14.07,40.5,12.148
2001,9,4,1,0,0,113.4,14.07,39.8,11.526
2001,9,4,1,30,0,112.6,14.01,39.3,11.094
2001,9,4,2,0,0,112.6,13.91,39.8,11.526
2001,9,4,2,30,0,111.8,13.73,39.2,11.009
2001,9,4,3,0,0,112.1,13.48,39,10.84
2001,9,4,3,30,0,112.3,13.19,39.1,10.924
2001,9,4,4,0,0,112.1,12.96,38.6,10.508
2001,9,4,4,30,0,112.2,12.73,38.7,10.59
2001,9,4,5,0,0,112.2,12.54,38.7,10.59
2001,9,4,5,30,0,112.2,12.36,38.8,10.673
2001,9,4,6,0,0,112,12.21,38.5,10.426
2001,9,4,6,30,0,111.5,12.04,38.3,10.263
2001,9,4,7,0,0,111.5,11.9,38.3,10.263
2001,9,4,7,30,0,111.6,11.76,38.2,10.183
2001,9,4,8,0,0,111.7,11.63,38.5,10.426
2001,9,4,8,30,0,111.4,11.47,38.3,10.263
2001,9,4,9,0,0,111.2,11.33,38.3,10.263
2001,9,4,9,30,0,111.5,11.17,38.3,10.263
2001,9,4,10,0,0,111.3,11,38.2,10.183
2001,9,4,10,30,0,111.4,10.85,38.4,10.344
2001,9,4,11,0,0,111.4,10.69,38.7,10.59
2001,9,4,11,30,0,111.5,10.54,38.8,10.673
2001,9,4,12,0,0,111.3,10.36,38.5,10.426
2001,9,4,12,30,0,111.6,10.17,38.8,10.673
2001,9,4,13,0,0,111.9,10.02,39,10.84
2001,9,4,13,30,0,112.5,9.83,39.2,11.009
2001,9,4,14,0,0,113,9.66,39.5,11.265
2001,9,4,14,30,0,113.1,9.55,39.4,11.179
2001,9,4,15,0,0,113.7,9.52,40.1,11.79
2001,9,4,15,30,0,113.3,9.6,39.8,11.526
2001,9,4,16,0,0,113.1,9.81,39.6,11.352
2001,9,4,16,30,0,113.5,10.13,39.9,11.613
2001,9,4,17,0,0,114,10.48,40.2,11.879
2001,9,4,17,30,0,113.8,10.92,40.4,12.058
2001,9,4,18,0,0,113.6,11.39,40.2,11.879
2001,9,4,18,30,0,113.8,11.9,40.4,12.058
2001,9,4,19,0,0,113.8,12.49,40.5,12.148
2001,9,4,19,30,0,113.4,13.17,39.9,11.613
2001,9,4,20,0,0,113.1,13.53,40.3,11.968
2001,9,4,20,30,0,112.9,13.9,40,11.701
2001,9,4,21,0,0,112.8,14.31,40.1,11.79
2001,9,4,21,30,0,112.4,14.72,40,11.701
2001,9,4,22,0,0,112.1,15.19,39.8,11.526
2001,9,4,22,30,0,112.1,15.48,39.6,11.352
2001,9,4,23,0,0,111.2,15.73,39,10.84
2001,9,4,23,30,0,111.6,15.99,39.5,11.265
2001,9,5,0,0,0,111.2,16.29,38.9,10.756
2001,9,5,0,30,0,111.5,16.49,39.2,11.009
2001,9,5,1,0,0,111.2,16.55,38.5,10.426
2001,9,5,1,30,0,111.3,16.55,38.8,10.673
2001,9,5,2,0,0,111.1,16.44,38.8,10.673
2001,9,5,2,30,0,110.9,16.25,38.5,10.426
2001,9,5,3,0,0,111,16.06,38.5,10.426
2001,9,5,3,30,0,111.1,15.93,38.1,10.102
2001,9,5,4,0,0,111.7,15.77,38.5,10.426
2001,9,5,4,30,0,111.1,15.61,37.9,9.9429
2001,9,5,5,0,0,111.3,15.46,37.9,9.9429
2001,9,5,5,30,0,111.3,15.28,38,10.022
2001,9,5,6,0,0,111.1,15.1,37.7,9.7853
2001,9,5,6,30,0,110.9,14.89,37.7,9.7853
2001,9,5,7,0,0,110.8,14.68,37.2,9.3986
2001,9,5,7,30,0,111.3,14.46,38.1,10.102
2001,9,5,8,0,0,110.6,14.25,37.1,9.3224
2001,9,5,8,30,0,110.2,14.03,37.2,9.3986
2001,9,5,9,0,0,110.5,13.78,37.2,9.3986
2001,9,5,9,30,0,110.5,13.58,37.7,9.7853
2001,9,5,10,0,0,109.9,13.37,36.8,9.0966
2001,9,5,10,30,0,109.9,13.13,37.3,9.4751
2001,9,5,11,0,0,109.7,12.9,36.7,9.0221
2001,9,5,11,30,0,109,12.68,36.4,8.8012
2001,9,5,12,0,0,108.7,12.45,36.4,8.8012
2001,9,5,12,30,0,108.6,12.22,36,8.5122
2001,9,5,13,0,0,108.9,12.03,36.3,8.7283
2001,9,5,13,30,0,109.4,11.81,36.4,8.8012
2001,9,5,14,0,0,109.1,11.61,36.4,8.8012
2001,9,5,14,30,0,109.3,11.44,36.3,8.7283
2001,9,5,15,0,0,108.9,11.35,36,8.5122
2001,9,5,15,30,0,109,11.31,36.4,8.8012
2001,9,5,16,0,0,108.9,11.48,36,8.5122
2001,9,5,16,30,0,108.7,11.79,35.5,8.16
2001,9,5,17,0,0,108.7,12.13,35.9,8.4409
2001,9,5,17,30,0,108.8,12.37,36.2,8.6559
2001,9,5,18,0,0,109,12.66,36.5,8.8744
2001,9,5,18,30,0,108.9,13.07,36.6,8.9481
2001,9,5,19,0,0,108.7,13.51,36.4,8.8012
2001,9,5,19,30,0,108.7,13.96,36.8,9.0966
2001,9,5,20,0,0,108.3,14.49,36,8.5122
2001,9,5,20,30,0,108.8,14.98,36.9,9.1715
2001,9,5,21,0,0,108.7,15.46,37.4,9.552
2001,9,5,21,30,0,108.3,15.9,37.1,9.3224
2001,9,5,22,0,0,108.3,16.34,37.1,9.3224
2001,9,5,22,30,0,108.1,16.63,37.1,9.3224
2001,9,5,23,0,0,108.5,16.9,37.6,9.7071
2001,9,5,23,30,0,108.4,17.07,37.6,9.7071
2001,9,6,0,0,0,107.9,17.19,37.3,9.4751
2001,9,6,0,30,0,108.2,17.28,37.6,9.7071
2001,9,6,1,0,0,108.2,17.22,37.5,9.6294
2001,9,6,1,30,0,108.1,17.12,37.6,9.7071
2001,9,6,2,0,0,108.1,16.98,37.4,9.552
2001,9,6,2,30,0,108.1,16.81,37,9.2467
2001,9,6,3,0,0,107.8,16.61,36.7,9.0221
2001,9,6,3,30,0,108.1,16.45,36.9,9.1715
2001,9,6,4,0,0,108.5,16.21,37.3,9.4751
2001,9,6,4,30,0,108.2,16,36.9,9.1715
2001,9,6,5,0,0,108.7,15.74,36.9,9.1715
2001,9,6,5,30,0,108.4,15.45,36.6,8.9481
2001,9,6,6,0,0,108.4,15.18,36.8,9.0966
2001,9,6,6,30,0,108.7,14.86,37.1,9.3224
2001,9,6,7,0,0,108.5,14.54,36.8,9.0966
2001,9,6,7,30,0,109.1,14.24,37.7,9.7853
2001,9,6,8,0,0,108.1,13.89,36.7,9.0221
2001,9,6,8,30,0,108.3,13.57,37,9.2467
2001,9,6,9,0,0,108.1,13.24,36.7,9.0221
2001,9,6,9,30,0,108.2,12.93,37.1,9.3224
2001,9,6,10,0,0,107.6,12.59,36.2,8.6559
2001,9,6,10,30,0,107.7,12.29,36.6,8.9481
2001,9,6,11,0,0,107.6,12,36.6,8.9481
2001,9,6,11,30,0,107.4,11.68,35.9,8.4409
2001,9,6,12,0,0,107.9,11.4,36.7,9.0221
2001,9,6,12,30,0,107.1,11.09,35.9,8.4409
2001,9,6,13,0,0,107.6,10.82,36.5,8.8744
2001,9,6,13,30,0,107.9,10.54,36.6,8.9481
2001,9,6,14,0,0,107.9,10.28,36.3,8.7283
2001,9,6,14,30,0,107.7,10.03,35.6,8.2296
2001,9,6,15,0,0,107.7,9.9,35.9,8.4409
2001,9,6,15,30,0,107.8,9.85,36,8.5122
2001,9,6,16,0,0,107.7,9.96,35.6,8.2296
2001,9,6,16,30,0,107.8,10.24,35.4,8.0907
2001,9,6,17,0,0,107.5,10.58,36,8.5122
2001,9,6,17,30,0,107.8,10.98,36,8.5122
2001,9,6,18,0,0,108.1,11.35,36.4,8.8012
